VenueCode,Template Name,SectionCode,Row,Seat,Priority,StatusCode,Aisle,RowSort,SeatSort
6852,MACKYAUDITORIUM1,ORCH3,O,2,2357,A,0,15,15
6852,MACKYAUDITORIUM1,ORCH3,P,2,2358,A,0,16,15
6852,MACKYAUDITORIUM1,ORCH3,Q,2,2359,A,0,17,15
6852,MACKYAUDITORIUM1,ORCH3,R,2,2360,A,0,18,15
6852,MACKYAUDITORIUM1,ORCH3,S,2,2361,A,0,19,15
6852,MACKYAUDITORIUM1,ORCH3,T,2,2362,A,0,20,15
6852,MACKYAUDITORIUM1,ORCH3,U,2,2363,A,0,21,15
6852,MACKYAUDITORIUM1,ORCH3,V,2,2364,A,0,22,15
6852,MACKYAUDITORIUM1,ORCH3,W,2,2365,A,0,23,15
6852,MACKYAUDITORIUM1,ORCH3,X,2,2366,A,0,24,15
6852,MACKYAUDITORIUM1,ORCH3,Y,2,2367,A,0,25,15
6852,MACKYAUDITORIUM1,ORCH3,Z,2,2368,A,0,26,15
6852,MACKYAUDITORIUM1,ORCH3,AA,2,2369,A,0,27,15
6852,MACKYAUDITORIUM1,ORCH3,BB,2,2370,A,0,28,15
6852,MACKYAUDITORIUM1,ORCH3,CC,2,2371,A,0,29,15
6852,MACKYAUDITORIUM1,ORCH3,DD,2,2372,A,0,30,15
6852,MACKYAUDITORIUM1,ORCH3,EE,2,2373,A,0,31,15
6852,MACKYAUDITORIUM1,ORCH3,FF,2,2374,A,0,32,15
6852,MACKYAUDITORIUM1,ORCH3,GG,2,2375,A,0,33,15
6852,MACKYAUDITORIUM1,ORCH3,HH,2,2376,A,0,34,15
6852,MACKYAUDITORIUM1,ORCH3,JJ,2,2377,A,0,35,15
6852,MACKYAUDITORIUM1,ORCH3,II,2,2378,A,0,36,15
6852,MACKYAUDITORIUM1,ORCH3,KK,2,2379,A,0,37,15
6852,MACKYAUDITORIUM1,ORCH3,A,1,2380,A,1,1,16
6852,MACKYAUDITORIUM1,ORCH3,B,1,2381,A,1,2,16
6852,MACKYAUDITORIUM1,ORCH3,C,1,2382,A,1,3,16
6852,MACKYAUDITORIUM1,ORCH3,D,1,2383,A,1,4,16
6852,MACKYAUDITORIUM1,ORCH3,E,1,2384,A,1,5,16
6852,MACKYAUDITORIUM1,ORCH3,F,1,2385,A,1,6,16
6852,MACKYAUDITORIUM1,ORCH3,G,1,2386,A,1,7,16
6852,MACKYAUDITORIUM1,ORCH3,H,1,2387,A,1,8,16
6852,MACKYAUDITORIUM1,ORCH3,I,1,2388,A,1,9,16
6852,MACKYAUDITORIUM1,ORCH3,J,1,2389,A,1,10,16
6852,MACKYAUDITORIUM1,ORCH3,K,1,2390,A,1,11,16
6852,MACKYAUDITORIUM1,ORCH3,L,1,2391,A,1,12,16
6852,MACKYAUDITORIUM1,ORCH3,M,1,2392,A,1,13,16
6852,MACKYAUDITORIUM1,ORCH3,N,1,2393,A,1,14,16
6852,MACKYAUDITORIUM1,ORCH3,O,1,2394,A,1,15,16
6852,MACKYAUDITORIUM1,ORCH3,P,1,2395,A,1,16,16
6852,MACKYAUDITORIUM1,ORCH3,Q,1,2396,A,1,17,16
6852,MACKYAUDITORIUM1,ORCH3,R,1,2397,A,1,18,16
6852,MACKYAUDITORIUM1,ORCH3,S,1,2398,A,1,19,16
6852,MACKYAUDITORIUM1,ORCH3,T,1,2399,A,1,20,16
6852,MACKYAUDITORIUM1,ORCH3,U,1,2400,A,1,21,16
6852,MACKYAUDITORIUM1,ORCH3,V,1,2401,A,1,22,16
6852,MACKYAUDITORIUM1,ORCH3,W,1,2402,A,1,23,16
6852,MACKYAUDITORIUM1,ORCH3,X,1,2403,A,1,24,16
6852,MACKYAUDITORIUM1,ORCH3,Y,1,2404,A,1,25,16
6852,MACKYAUDITORIUM1,ORCH3,Z,1,2405,A,1,26,16
6852,MACKYAUDITORIUM1,ORCH3,AA,1,2406,A,1,27,16
6852,MACKYAUDITORIUM1,ORCH3,BB,1,2407,A,1,28,16
6852,MACKYAUDITORIUM1,ORCH3,CC,1,2408,A,1,29,16
6852,MACKYAUDITORIUM1,ORCH3,DD,1,2409,A,1,30,16
6852,MACKYAUDITORIUM1,ORCH3,EE,1,2410,A,1,31,16
6852,MACKYAUDITORIUM1,ORCH3,FF,1,2411,A,1,32,16
6852,MACKYAUDITORIUM1,ORCH3,GG,1,2412,A,1,33,16
6852,MACKYAUDITORIUM1,ORCH3,HH,1,2413,A,1,34,16
6852,MACKYAUDITORIUM1,ORCH3,JJ,1,2414,A,1,35,16
6852,MACKYAUDITORIUM1,ORCH3,II,1,2415,A,1,36,16
6852,MACKYAUDITORIUM1,ORCH3,KK,1,2416,A,1,37,16
6852,MACKYAUDITORIUM1,ORC3A,A,16,2417,A,1,1,1
6852,MACKYAUDITORIUM1,ORC3A,B,16,2418,A,1,2,1
6852,MACKYAUDITORIUM1,ORC3A,C,16,2419,A,1,3,1
6852,MACKYAUDITORIUM1,ORC3A,D,16,2420,A,1,4,1
6852,MACKYAUDITORIUM1,ORC3A,E,16,2421,A,1,5,1
6852,MACKYAUDITORIUM1,ORC3A,F,16,2422,A,1,6,1
6852,MACKYAUDITORIUM1,ORC3A,G,16,2423,A,1,7,1
6852,MACKYAUDITORIUM1,ORC3A,H,16,2424,A,1,8,1
6852,MACKYAUDITORIUM1,ORC3A,I,16,2425,A,1,9,1
6852,MACKYAUDITORIUM1,ORC3A,J,16,2426,A,1,10,1
6852,MACKYAUDITORIUM1,ORC3A,K,16,2427,A,1,11,1
6852,MACKYAUDITORIUM1,ORC3A,L,16,2428,A,1,12,1
6852,MACKYAUDITORIUM1,ORC3A,M,16,2429,A,1,13,1
6852,MACKYAUDITORIUM1,ORC3A,N,16,2430,A,1,14,1
6852,MACKYAUDITORIUM1,ORC3A,O,16,2431,A,1,15,1
6852,MACKYAUDITORIUM1,ORC3A,P,16,2432,A,1,16,1
6852,MACKYAUDITORIUM1,ORC3A,Q,16,2433,A,1,17,1
6852,MACKYAUDITORIUM1,ORC3A,R,16,2434,A,1,18,1
6852,MACKYAUDITORIUM1,ORC3A,S,16,2435,A,1,19,1
6852,MACKYAUDITORIUM1,ORC3A,T,16,2436,A,1,20,1
6852,MACKYAUDITORIUM1,ORC3A,A,15,2437,A,0,1,2
6852,MACKYAUDITORIUM1,ORC3A,B,15,2438,A,0,2,2
6852,MACKYAUDITORIUM1,ORC3A,C,15,2439,A,0,3,2
6852,MACKYAUDITORIUM1,ORC3A,D,15,2440,A,0,4,2
6852,MACKYAUDITORIUM1,ORC3A,E,15,2441,A,0,5,2
6852,MACKYAUDITORIUM1,ORC3A,F,15,2442,A,0,6,2
6852,MACKYAUDITORIUM1,ORC3A,G,15,2443,A,0,7,2
6852,MACKYAUDITORIUM1,ORC3A,H,15,2444,A,0,8,2
6852,MACKYAUDITORIUM1,ORC3A,I,15,2445,A,0,9,2
6852,MACKYAUDITORIUM1,ORC3A,J,15,2446,A,0,10,2
6852,MACKYAUDITORIUM1,ORC3A,K,15,2447,A,0,11,2
6852,MACKYAUDITORIUM1,ORC3A,L,15,2448,A,0,12,2
6852,MACKYAUDITORIUM1,ORC3A,M,15,2449,A,0,13,2
6852,MACKYAUDITORIUM1,ORC3A,N,15,2450,A,0,14,2
6852,MACKYAUDITORIUM1,ORC3A,O,15,2451,A,0,15,2
6852,MACKYAUDITORIUM1,ORC3A,P,15,2452,A,0,16,2
6852,MACKYAUDITORIUM1,ORC3A,Q,15,2453,A,0,17,2
6852,MACKYAUDITORIUM1,ORC3A,R,15,2454,A,0,18,2
6852,MACKYAUDITORIUM1,ORC3A,S,15,2455,A,0,19,2
6852,MACKYAUDITORIUM1,ORC3A,T,15,2456,A,0,20,2
6852,MACKYAUDITORIUM1,ORC3A,A,14,2457,A,0,1,3
6852,MACKYAUDITORIUM1,ORC3A,B,14,2458,A,0,2,3
6852,MACKYAUDITORIUM1,ORC3A,C,14,2459,A,0,3,3
6852,MACKYAUDITORIUM1,ORC3A,D,14,2460,A,0,4,3
6852,MACKYAUDITORIUM1,ORC3A,E,14,2461,A,0,5,3
6852,MACKYAUDITORIUM1,ORC3A,F,14,2462,A,0,6,3
6852,MACKYAUDITORIUM1,ORC3A,G,14,2463,A,0,7,3
6852,MACKYAUDITORIUM1,ORC3A,H,14,2464,A,0,8,3
6852,MACKYAUDITORIUM1,ORC3A,I,14,2465,A,0,9,3
6852,MACKYAUDITORIUM1,ORC3A,J,14,2466,A,0,10,3
6852,MACKYAUDITORIUM1,ORC3A,K,14,2467,A,0,11,3
6852,MACKYAUDITORIUM1,ORC3A,L,14,2468,A,0,12,3
6852,MACKYAUDITORIUM1,ORC3A,M,14,2469,A,0,13,3
6852,MACKYAUDITORIUM1,ORC3A,N,14,2470,A,0,14,3
6852,MACKYAUDITORIUM1,ORC3A,O,14,2471,A,0,15,3
6852,MACKYAUDITORIUM1,ORC3A,P,14,2472,A,0,16,3
6852,MACKYAUDITORIUM1,ORC3A,Q,14,2473,A,0,17,3
6852,MACKYAUDITORIUM1,ORC3A,R,14,2474,A,0,18,3
6852,MACKYAUDITORIUM1,ORC3A,S,14,2475,A,0,19,3
6852,MACKYAUDITORIUM1,ORC3A,T,14,2476,A,0,20,3
6852,MACKYAUDITORIUM1,ORC3A,A,13,2477,A,0,1,4
6852,MACKYAUDITORIUM1,ORC3A,B,13,2478,A,0,2,4
6852,MACKYAUDITORIUM1,ORC3A,C,13,2479,A,0,3,4
6852,MACKYAUDITORIUM1,ORC3A,D,13,2480,A,0,4,4
6852,MACKYAUDITORIUM1,ORC3A,E,13,2481,A,0,5,4
6852,MACKYAUDITORIUM1,ORC3A,F,13,2482,A,0,6,4
6852,MACKYAUDITORIUM1,ORC3A,G,13,2483,A,0,7,4
6852,MACKYAUDITORIUM1,ORC3A,H,13,2484,A,0,8,4
6852,MACKYAUDITORIUM1,ORC3A,I,13,2485,A,0,9,4
6852,MACKYAUDITORIUM1,ORC3A,J,13,2486,A,0,10,4
6852,MACKYAUDITORIUM1,ORC3A,K,13,2487,A,0,11,4
6852,MACKYAUDITORIUM1,ORC3A,L,13,2488,A,0,12,4
6852,MACKYAUDITORIUM1,ORC3A,M,13,2489,A,0,13,4
6852,MACKYAUDITORIUM1,ORC3A,N,13,2490,A,0,14,4
6852,MACKYAUDITORIUM1,ORC3A,O,13,2491,A,0,15,4
6852,MACKYAUDITORIUM1,ORC3A,P,13,2492,A,0,16,4
6852,MACKYAUDITORIUM1,ORC3A,Q,13,2493,A,0,17,4
6852,MACKYAUDITORIUM1,ORC3A,R,13,2494,A,0,18,4
6852,MACKYAUDITORIUM1,ORC3A,S,13,2495,A,0,19,4
6852,MACKYAUDITORIUM1,ORC3A,T,13,2496,A,0,20,4
6852,MACKYAUDITORIUM1,ORC3A,A,12,2497,A,0,1,5
6852,MACKYAUDITORIUM1,ORC3A,B,12,2498,A,0,2,5
6852,MACKYAUDITORIUM1,ORC3A,C,12,2499,A,0,3,5
6852,MACKYAUDITORIUM1,ORC3A,D,12,2500,A,0,4,5
6852,MACKYAUDITORIUM1,ORC3A,E,12,2501,A,0,5,5
6852,MACKYAUDITORIUM1,ORC3A,F,12,2502,A,0,6,5
6852,MACKYAUDITORIUM1,ORC3A,G,12,2503,A,0,7,5
6852,MACKYAUDITORIUM1,ORC3A,H,12,2504,A,0,8,5
6852,MACKYAUDITORIUM1,ORC3A,I,12,2505,A,0,9,5
6852,MACKYAUDITORIUM1,ORC3A,J,12,2506,A,0,10,5
6852,MACKYAUDITORIUM1,ORC3A,K,12,2507,A,0,11,5
6852,MACKYAUDITORIUM1,ORC3A,L,12,2508,A,0,12,5
6852,MACKYAUDITORIUM1,ORC3A,M,12,2509,A,0,13,5
6852,MACKYAUDITORIUM1,ORC3A,N,12,2510,A,0,14,5
6852,MACKYAUDITORIUM1,ORC3A,O,12,2511,A,0,15,5
6852,MACKYAUDITORIUM1,ORC3A,P,12,2512,A,0,16,5
6852,MACKYAUDITORIUM1,ORC3A,Q,12,2513,A,0,17,5
6852,MACKYAUDITORIUM1,ORC3A,R,12,2514,A,0,18,5
6852,MACKYAUDITORIUM1,ORC3A,S,12,2515,A,0,19,5
6852,MACKYAUDITORIUM1,ORC3A,T,12,2516,A,0,20,5
6852,MACKYAUDITORIUM1,ORC3A,A,11,2517,A,0,1,6
6852,MACKYAUDITORIUM1,ORC3A,B,11,2518,A,0,2,6
6852,MACKYAUDITORIUM1,ORC3A,C,11,2519,A,0,3,6
6852,MACKYAUDITORIUM1,ORC3A,D,11,2520,A,0,4,6
6852,MACKYAUDITORIUM1,ORC3A,E,11,2521,A,0,5,6
6852,MACKYAUDITORIUM1,ORC3A,F,11,2522,A,0,6,6
6852,MACKYAUDITORIUM1,ORC3A,G,11,2523,A,0,7,6
6852,MACKYAUDITORIUM1,ORC3A,H,11,2524,A,0,8,6
6852,MACKYAUDITORIUM1,ORC3A,I,11,2525,A,0,9,6
6852,MACKYAUDITORIUM1,ORC3A,J,11,2526,A,0,10,6
6852,MACKYAUDITORIUM1,ORC3A,K,11,2527,A,0,11,6
6852,MACKYAUDITORIUM1,ORC3A,L,11,2528,A,0,12,6
6852,MACKYAUDITORIUM1,ORC3A,M,11,2529,A,0,13,6
6852,MACKYAUDITORIUM1,ORC3A,N,11,2530,A,0,14,6
6852,MACKYAUDITORIUM1,ORC3A,O,11,2531,A,0,15,6
6852,MACKYAUDITORIUM1,ORC3A,P,11,2532,A,0,16,6
6852,MACKYAUDITORIUM1,ORC3A,Q,11,2533,A,0,17,6
6852,MACKYAUDITORIUM1,ORC3A,R,11,2534,A,0,18,6
6852,MACKYAUDITORIUM1,ORC3A,S,11,2535,A,0,19,6
6852,MACKYAUDITORIUM1,ORC3A,T,11,2536,A,0,20,6
6852,MACKYAUDITORIUM1,ORC3A,A,10,2537,A,0,1,7
6852,MACKYAUDITORIUM1,ORC3A,B,10,2538,A,0,2,7
6852,MACKYAUDITORIUM1,ORC3A,C,10,2539,A,0,3,7
6852,MACKYAUDITORIUM1,ORC3A,D,10,2540,A,0,4,7
6852,MACKYAUDITORIUM1,ORC3A,E,10,2541,A,0,5,7
6852,MACKYAUDITORIUM1,ORC3A,F,10,2542,A,0,6,7
6852,MACKYAUDITORIUM1,ORC3A,G,10,2543,A,0,7,7
6852,MACKYAUDITORIUM1,ORC3A,H,10,2544,A,0,8,7
6852,MACKYAUDITORIUM1,ORC3A,I,10,2545,A,0,9,7
6852,MACKYAUDITORIUM1,ORC3A,J,10,2546,A,0,10,7
6852,MACKYAUDITORIUM1,ORC3A,K,10,2547,A,0,11,7
6852,MACKYAUDITORIUM1,ORC3A,L,10,2548,A,0,12,7
6852,MACKYAUDITORIUM1,ORC3A,M,10,2549,A,0,13,7
6852,MACKYAUDITORIUM1,ORC3A,N,10,2550,A,0,14,7
6852,MACKYAUDITORIUM1,ORC3A,O,10,2551,A,0,15,7
6852,MACKYAUDITORIUM1,ORC3A,P,10,2552,A,0,16,7
6852,MACKYAUDITORIUM1,ORC3A,Q,10,2553,A,0,17,7
6852,MACKYAUDITORIUM1,ORC3A,R,10,2554,A,0,18,7
6852,MACKYAUDITORIUM1,ORC3A,S,10,2555,A,0,19,7
6852,MACKYAUDITORIUM1,ORC3A,T,10,2556,A,0,20,7
6852,MACKYAUDITORIUM1,ORC3A,A,9,2557,A,0,1,8
6852,MACKYAUDITORIUM1,ORC3A,B,9,2558,A,0,2,8
6852,MACKYAUDITORIUM1,ORC3A,C,9,2559,A,0,3,8
6852,MACKYAUDITORIUM1,ORC3A,D,9,2560,A,0,4,8
6852,MACKYAUDITORIUM1,ORC3A,E,9,2561,A,0,5,8
6852,MACKYAUDITORIUM1,ORC3A,F,9,2562,A,0,6,8
6852,MACKYAUDITORIUM1,ORC3A,G,9,2563,A,0,7,8
6852,MACKYAUDITORIUM1,ORC3A,H,9,2564,A,0,8,8
6852,MACKYAUDITORIUM1,ORC3A,I,9,2565,A,0,9,8
6852,MACKYAUDITORIUM1,ORC3A,J,9,2566,A,0,10,8
6852,MACKYAUDITORIUM1,ORC3A,K,9,2567,A,0,11,8
6852,MACKYAUDITORIUM1,ORC3A,L,9,2568,A,0,12,8
6852,MACKYAUDITORIUM1,ORC3A,M,9,2569,A,0,13,8
6852,MACKYAUDITORIUM1,ORC3A,N,9,2570,A,0,14,8
6852,MACKYAUDITORIUM1,ORC3A,O,9,2571,A,0,15,8
6852,MACKYAUDITORIUM1,ORC3A,P,9,2572,A,0,16,8
6852,MACKYAUDITORIUM1,ORC3A,Q,9,2573,A,0,17,8
6852,MACKYAUDITORIUM1,ORC3A,R,9,2574,A,0,18,8
6852,MACKYAUDITORIUM1,ORC3A,S,9,2575,A,0,19,8
6852,MACKYAUDITORIUM1,ORC3A,T,9,2576,A,0,20,8
6852,MACKYAUDITORIUM1,ORC3A,A,8,2577,A,0,1,9
6852,MACKYAUDITORIUM1,ORC3A,B,8,2578,A,0,2,9
6852,MACKYAUDITORIUM1,ORC3A,C,8,2579,A,0,3,9
6852,MACKYAUDITORIUM1,ORC3A,D,8,2580,A,0,4,9
6852,MACKYAUDITORIUM1,ORC3A,E,8,2581,A,0,5,9
6852,MACKYAUDITORIUM1,ORC3A,F,8,2582,A,0,6,9
6852,MACKYAUDITORIUM1,ORC3A,G,8,2583,A,0,7,9
6852,MACKYAUDITORIUM1,ORC3A,H,8,2584,A,0,8,9
6852,MACKYAUDITORIUM1,ORC3A,I,8,2585,A,0,9,9
6852,MACKYAUDITORIUM1,ORC3A,J,8,2586,A,0,10,9
6852,MACKYAUDITORIUM1,ORC3A,K,8,2587,A,0,11,9
6852,MACKYAUDITORIUM1,ORC3A,L,8,2588,A,0,12,9
6852,MACKYAUDITORIUM1,ORC3A,M,8,2589,A,0,13,9
6852,MACKYAUDITORIUM1,ORC3A,N,8,2590,A,0,14,9
6852,MACKYAUDITORIUM1,ORC3A,O,8,2591,A,0,15,9
6852,MACKYAUDITORIUM1,ORC3A,P,8,2592,A,0,16,9
6852,MACKYAUDITORIUM1,ORC3A,Q,8,2593,A,0,17,9
6852,MACKYAUDITORIUM1,ORC3A,R,8,2594,A,0,18,9
6852,MACKYAUDITORIUM1,ORC3A,S,8,2595,A,0,19,9
6852,MACKYAUDITORIUM1,ORC3A,T,8,2596,A,0,20,9
6852,MACKYAUDITORIUM1,ORC3A,A,7,2597,A,0,1,10
6852,MACKYAUDITORIUM1,ORC3A,B,7,2598,A,0,2,10
6852,MACKYAUDITORIUM1,ORC3A,C,7,2599,A,0,3,10
6852,MACKYAUDITORIUM1,ORC3A,D,7,2600,A,0,4,10
6852,MACKYAUDITORIUM1,ORC3A,E,7,2601,A,0,5,10
6852,MACKYAUDITORIUM1,ORC3A,F,7,2602,A,0,6,10
6852,MACKYAUDITORIUM1,ORC3A,G,7,2603,A,0,7,10
6852,MACKYAUDITORIUM1,ORC3A,H,7,2604,A,0,8,10
6852,MACKYAUDITORIUM1,ORC3A,I,7,2605,A,0,9,10
6852,MACKYAUDITORIUM1,ORC3A,J,7,2606,A,0,10,10
6852,MACKYAUDITORIUM1,ORC3A,K,7,2607,A,0,11,10
6852,MACKYAUDITORIUM1,ORC3A,L,7,2608,A,0,12,10
6852,MACKYAUDITORIUM1,ORC3A,M,7,2609,A,0,13,10
6852,MACKYAUDITORIUM1,ORC3A,N,7,2610,A,0,14,10
6852,MACKYAUDITORIUM1,ORC3A,O,7,2611,A,0,15,10
6852,MACKYAUDITORIUM1,ORC3A,P,7,2612,A,0,16,10
6852,MACKYAUDITORIUM1,ORC3A,Q,7,2613,A,0,17,10
6852,MACKYAUDITORIUM1,ORC3A,R,7,2614,A,0,18,10
6852,MACKYAUDITORIUM1,ORC3A,S,7,2615,A,0,19,10
6852,MACKYAUDITORIUM1,ORC3A,T,7,2616,A,0,20,10
6852,MACKYAUDITORIUM1,ORC3A,A,6,2617,A,0,1,11
6852,MACKYAUDITORIUM1,ORC3A,B,6,2618,A,0,2,11
6852,MACKYAUDITORIUM1,ORC3A,C,6,2619,A,0,3,11
6852,MACKYAUDITORIUM1,ORC3A,D,6,2620,A,0,4,11
6852,MACKYAUDITORIUM1,ORC3A,E,6,2621,A,0,5,11
6852,MACKYAUDITORIUM1,ORC3A,F,6,2622,A,0,6,11
6852,MACKYAUDITORIUM1,ORC3A,G,6,2623,A,0,7,11
6852,MACKYAUDITORIUM1,ORC3A,H,6,2624,A,0,8,11
6852,MACKYAUDITORIUM1,ORC3A,I,6,2625,A,0,9,11
6852,MACKYAUDITORIUM1,ORC3A,J,6,2626,A,0,10,11
6852,MACKYAUDITORIUM1,ORC3A,K,6,2627,A,0,11,11
6852,MACKYAUDITORIUM1,ORC3A,L,6,2628,A,0,12,11
6852,MACKYAUDITORIUM1,ORC3A,M,6,2629,A,0,13,11
6852,MACKYAUDITORIUM1,ORC3A,N,6,2630,A,0,14,11
6852,MACKYAUDITORIUM1,ORC3A,O,6,2631,A,0,15,11
6852,MACKYAUDITORIUM1,ORC3A,P,6,2632,A,0,16,11
6852,MACKYAUDITORIUM1,ORC3A,Q,6,2633,A,0,17,11
6852,MACKYAUDITORIUM1,ORC3A,R,6,2634,A,0,18,11
6852,MACKYAUDITORIUM1,ORC3A,S,6,2635,A,0,19,11
6852,MACKYAUDITORIUM1,ORC3A,T,6,2636,A,0,20,11
6852,MACKYAUDITORIUM1,ORC3A,A,5,2637,A,0,1,12
6852,MACKYAUDITORIUM1,ORC3A,B,5,2638,A,0,2,12
6852,MACKYAUDITORIUM1,ORC3A,C,5,2639,A,0,3,12
6852,MACKYAUDITORIUM1,ORC3A,D,5,2640,A,0,4,12
6852,MACKYAUDITORIUM1,ORC3A,E,5,2641,A,0,5,12
6852,MACKYAUDITORIUM1,ORC3A,F,5,2642,A,0,6,12
6852,MACKYAUDITORIUM1,ORC3A,G,5,2643,A,0,7,12
6852,MACKYAUDITORIUM1,ORC3A,H,5,2644,A,0,8,12
6852,MACKYAUDITORIUM1,ORC3A,I,5,2645,A,0,9,12
6852,MACKYAUDITORIUM1,ORC3A,J,5,2646,A,0,10,12
6852,MACKYAUDITORIUM1,ORC3A,K,5,2647,A,0,11,12
6852,MACKYAUDITORIUM1,ORC3A,L,5,2648,A,0,12,12
6852,MACKYAUDITORIUM1,ORC3A,M,5,2649,A,0,13,12
6852,MACKYAUDITORIUM1,ORC3A,N,5,2650,A,0,14,12
6852,MACKYAUDITORIUM1,ORC3A,O,5,2651,A,0,15,12
6852,MACKYAUDITORIUM1,ORC3A,P,5,2652,A,0,16,12
6852,MACKYAUDITORIUM1,ORC3A,Q,5,2653,A,0,17,12
6852,MACKYAUDITORIUM1,ORC3A,R,5,2654,A,0,18,12
6852,MACKYAUDITORIUM1,ORC3A,S,5,2655,A,0,19,12
6852,MACKYAUDITORIUM1,ORC3A,T,5,2656,A,0,20,12
6852,MACKYAUDITORIUM1,ORC3A,A,4,2657,A,0,1,13
6852,MACKYAUDITORIUM1,ORC3A,B,4,2658,A,0,2,13
6852,MACKYAUDITORIUM1,ORC3A,C,4,2659,A,0,3,13
6852,MACKYAUDITORIUM1,ORC3A,D,4,2660,A,0,4,13
6852,MACKYAUDITORIUM1,ORC3A,E,4,2661,A,0,5,13
6852,MACKYAUDITORIUM1,ORC3A,F,4,2662,A,0,6,13
6852,MACKYAUDITORIUM1,ORC3A,G,4,2663,A,0,7,13
6852,MACKYAUDITORIUM1,ORC3A,H,4,2664,A,0,8,13
6852,MACKYAUDITORIUM1,ORC3A,I,4,2665,A,0,9,13
6852,MACKYAUDITORIUM1,ORC3A,J,4,2666,A,0,10,13
6852,MACKYAUDITORIUM1,ORC3A,K,4,2667,A,0,11,13
6852,MACKYAUDITORIUM1,ORC3A,L,4,2668,A,0,12,13
6852,MACKYAUDITORIUM1,ORC3A,M,4,2669,A,0,13,13
6852,MACKYAUDITORIUM1,ORC3A,N,4,2670,A,0,14,13
6852,MACKYAUDITORIUM1,ORC3A,O,4,2671,A,0,15,13
6852,MACKYAUDITORIUM1,ORC3A,P,4,2672,A,0,16,13
6852,MACKYAUDITORIUM1,ORC3A,Q,4,2673,A,0,17,13
6852,MACKYAUDITORIUM1,ORC3A,R,4,2674,A,0,18,13
6852,MACKYAUDITORIUM1,ORC3A,S,4,2675,A,0,19,13
6852,MACKYAUDITORIUM1,ORC3A,T,4,2676,A,0,20,13
6852,MACKYAUDITORIUM1,ORC3A,A,3,2677,A,0,1,14
6852,MACKYAUDITORIUM1,ORC3A,B,3,2678,A,0,2,14
6852,MACKYAUDITORIUM1,ORC3A,C,3,2679,A,0,3,14
6852,MACKYAUDITORIUM1,ORC3A,D,3,2680,A,0,4,14
6852,MACKYAUDITORIUM1,ORC3A,E,3,2681,A,0,5,14
6852,MACKYAUDITORIUM1,ORC3A,F,3,2682,A,0,6,14
6852,MACKYAUDITORIUM1,ORC3A,G,3,2683,A,0,7,14
6852,MACKYAUDITORIUM1,ORC3A,H,3,2684,A,0,8,14
6852,MACKYAUDITORIUM1,ORC3A,I,3,2685,A,0,9,14
6852,MACKYAUDITORIUM1,ORC3A,J,3,2686,A,0,10,14
6852,MACKYAUDITORIUM1,ORC3A,K,3,2687,A,0,11,14
6852,MACKYAUDITORIUM1,ORC3A,L,3,2688,A,0,12,14
6852,MACKYAUDITORIUM1,ORC3A,M,3,2689,A,0,13,14
6852,MACKYAUDITORIUM1,ORC3A,N,3,2690,A,0,14,14
6852,MACKYAUDITORIUM1,ORC3A,O,3,2691,A,0,15,14
6852,MACKYAUDITORIUM1,ORC3A,P,3,2692,A,0,16,14
6852,MACKYAUDITORIUM1,ORC3A,Q,3,2693,A,0,17,14
6852,MACKYAUDITORIUM1,ORC3A,R,3,2694,A,0,18,14
6852,MACKYAUDITORIUM1,ORC3A,S,3,2695,A,0,19,14
6852,MACKYAUDITORIUM1,ORC3A,T,3,2696,A,0,20,14
6852,MACKYAUDITORIUM1,ORC3A,A,2,2697,A,0,1,15
6852,MACKYAUDITORIUM1,ORC3A,B,2,2698,A,0,2,15
6852,MACKYAUDITORIUM1,ORC3A,C,2,2699,A,0,3,15
6852,MACKYAUDITORIUM1,ORC3A,D,2,2700,A,0,4,15
6852,MACKYAUDITORIUM1,ORC3A,E,2,2701,A,0,5,15
6852,MACKYAUDITORIUM1,ORC3A,F,2,2702,A,0,6,15
6852,MACKYAUDITORIUM1,ORC3A,G,2,2703,A,0,7,15
6852,MACKYAUDITORIUM1,ORC3A,H,2,2704,A,0,8,15
6852,MACKYAUDITORIUM1,ORC3A,I,2,2705,A,0,9,15
6852,MACKYAUDITORIUM1,ORC3A,J,2,2706,A,0,10,15
6852,MACKYAUDITORIUM1,ORC3A,K,2,2707,A,0,11,15
6852,MACKYAUDITORIUM1,ORC3A,L,2,2708,A,0,12,15
6852,MACKYAUDITORIUM1,ORC3A,M,2,2709,A,0,13,15
6852,MACKYAUDITORIUM1,ORC3A,N,2,2710,A,0,14,15
6852,MACKYAUDITORIUM1,ORC3A,O,2,2711,A,0,15,15
6852,MACKYAUDITORIUM1,ORC3A,P,2,2712,A,0,16,15
6852,MACKYAUDITORIUM1,ORC3A,Q,2,2713,A,0,17,15
6852,MACKYAUDITORIUM1,ORC3A,R,2,2714,A,0,18,15
6852,MACKYAUDITORIUM1,ORC3A,S,2,2715,A,0,19,15
6852,MACKYAUDITORIUM1,ORC3A,T,2,2716,A,0,20,15
6852,MACKYAUDITORIUM1,ORC3A,A,1,2717,A,1,1,16
6852,MACKYAUDITORIUM1,ORC3A,B,1,2718,A,1,2,16
6852,MACKYAUDITORIUM1,ORC3A,C,1,2719,A,1,3,16
6852,MACKYAUDITORIUM1,ORC3A,D,1,2720,A,1,4,16
6852,MACKYAUDITORIUM1,ORC3A,E,1,2721,A,1,5,16
