VenueCode,TemplateName,SectionCode,Row,Seat,Priority,StatusCode,Aisle,RowSort,SeatSort,Image
2605,BenderArena1,102,L,2,1196,A,0,12,2
2605,BenderArena1,102,L,3,1200,A,0,12,3
2605,BenderArena1,102,L,4,1204,A,0,12,4
2605,BenderArena1,102,L,5,1208,A,0,12,5
2605,BenderArena1,102,L,6,1212,A,0,12,6
2605,BenderArena1,102,L,7,1216,A,0,12,7
2605,BenderArena1,102,L,8,1220,A,0,12,8
2605,BenderArena1,102,L,9,1224,A,0,12,9
2605,BenderArena1,102,L,10,1228,A,0,12,10
2605,BenderArena1,102,L,11,1232,A,0,12,11
2605,BenderArena1,102,L,12,1236,A,1,12,12
2605,BenderArena1,102,M,1,1240,A,1,13,1
2605,BenderArena1,102,M,2,1244,A,0,13,2
2605,BenderArena1,102,M,3,1248,A,0,13,3
2605,BenderArena1,102,M,4,1252,A,0,13,4
2605,BenderArena1,102,M,5,1256,A,0,13,5
2605,BenderArena1,102,M,6,1260,A,0,13,6
2605,BenderArena1,102,M,7,1264,A,0,13,7
2605,BenderArena1,102,M,8,1268,A,0,13,8
2605,BenderArena1,102,M,9,1272,A,0,13,9
2605,BenderArena1,102,M,10,1276,A,0,13,10
2605,BenderArena1,102,M,11,1280,A,0,13,11
2605,BenderArena1,102,M,12,1284,A,1,13,12
2605,BenderArena1,103,A,1,33,A,1,1,1
2605,BenderArena1,103,A,2,37,A,0,1,2
2605,BenderArena1,103,A,3,41,A,0,1,3
2605,BenderArena1,103,A,4,45,A,0,1,4
2605,BenderArena1,103,A,5,49,A,0,1,5
2605,BenderArena1,103,A,6,53,A,0,1,6
2605,BenderArena1,103,A,7,57,A,0,1,7
2605,BenderArena1,103,A,8,61,A,0,1,8
2605,BenderArena1,103,A,9,65,A,0,1,9
2605,BenderArena1,103,A,10,69,A,0,1,10
2605,BenderArena1,103,A,11,73,A,0,1,11
2605,BenderArena1,103,A,12,77,A,1,1,12
2605,BenderArena1,103,B,1,81,A,1,2,1
2605,BenderArena1,103,B,2,85,A,0,2,2
2605,BenderArena1,103,B,3,89,A,0,2,3
2605,BenderArena1,103,B,4,93,A,0,2,4
2605,BenderArena1,103,B,5,97,A,0,2,5
2605,BenderArena1,103,B,6,101,A,0,2,6
2605,BenderArena1,103,B,7,105,A,0,2,7
2605,BenderArena1,103,B,8,109,A,0,2,8
2605,BenderArena1,103,B,9,113,A,0,2,9
2605,BenderArena1,103,B,10,117,A,0,2,10
2605,BenderArena1,103,B,11,121,A,0,2,11
2605,BenderArena1,103,B,12,125,A,1,2,12
2605,BenderArena1,103,C,1,129,A,1,3,1
2605,BenderArena1,103,C,2,133,A,0,3,2
2605,BenderArena1,103,C,3,137,A,0,3,3
2605,BenderArena1,103,C,4,141,A,0,3,4
2605,BenderArena1,103,C,5,145,A,0,3,5
2605,BenderArena1,103,C,6,149,A,0,3,6
2605,BenderArena1,103,C,7,153,A,0,3,7
2605,BenderArena1,103,C,8,157,A,0,3,8
2605,BenderArena1,103,C,9,161,A,0,3,9
2605,BenderArena1,103,C,10,165,A,0,3,10
2605,BenderArena1,103,C,11,169,A,0,3,11
2605,BenderArena1,103,C,12,173,A,1,3,12
2605,BenderArena1,103,D,1,177,A,1,4,1
2605,BenderArena1,103,D,2,181,A,0,4,2
2605,BenderArena1,103,D,3,185,A,0,4,3
2605,BenderArena1,103,D,4,189,A,0,4,4
2605,BenderArena1,103,D,5,193,A,0,4,5
2605,BenderArena1,103,D,6,197,A,0,4,6
2605,BenderArena1,103,D,7,201,A,0,4,7
2605,BenderArena1,103,D,8,205,A,0,4,8
2605,BenderArena1,103,D,9,209,A,0,4,9
2605,BenderArena1,103,D,10,213,A,0,4,10
2605,BenderArena1,103,D,11,217,A,0,4,11
2605,BenderArena1,103,D,12,221,A,1,4,12
2605,BenderArena1,103,E,1,225,A,1,5,1
2605,BenderArena1,103,E,2,229,A,0,5,2
2605,BenderArena1,103,E,3,233,A,0,5,3
2605,BenderArena1,103,E,4,237,A,0,5,4
2605,BenderArena1,103,E,5,241,A,0,5,5
2605,BenderArena1,103,E,6,245,A,0,5,6
2605,BenderArena1,103,E,7,249,A,0,5,7
2605,BenderArena1,103,E,8,253,A,0,5,8
2605,BenderArena1,103,E,9,257,A,0,5,9
2605,BenderArena1,103,E,10,261,A,0,5,10
2605,BenderArena1,103,E,11,265,A,0,5,11
2605,BenderArena1,103,E,12,269,A,1,5,12
2605,BenderArena1,103,F,1,273,A,1,6,1
2605,BenderArena1,103,F,2,277,A,0,6,2
2605,BenderArena1,103,F,3,281,A,0,6,3
2605,BenderArena1,103,F,4,285,A,0,6,4
2605,BenderArena1,103,F,5,289,A,0,6,5
2605,BenderArena1,103,F,6,293,A,0,6,6
2605,BenderArena1,103,F,7,297,A,0,6,7
2605,BenderArena1,103,F,8,301,A,0,6,8
2605,BenderArena1,103,F,9,305,A,0,6,9
2605,BenderArena1,103,F,10,309,A,0,6,10
2605,BenderArena1,103,F,11,313,A,0,6,11
2605,BenderArena1,103,F,12,317,A,1,6,12
2605,BenderArena1,103,G,1,465,A,1,7,1
2605,BenderArena1,103,G,2,469,A,0,7,2
2605,BenderArena1,103,G,3,473,A,0,7,3
2605,BenderArena1,103,G,4,477,A,0,7,4
2605,BenderArena1,103,G,5,481,A,0,7,5
2605,BenderArena1,103,G,6,485,A,0,7,6
2605,BenderArena1,103,G,7,489,A,0,7,7
2605,BenderArena1,103,G,8,493,A,0,7,8
2605,BenderArena1,103,G,9,497,A,0,7,9
2605,BenderArena1,103,G,10,501,A,0,7,10
2605,BenderArena1,103,G,11,505,A,0,7,11
2605,BenderArena1,103,G,12,509,A,1,7,12
2605,BenderArena1,103,H,1,513,A,1,8,1
2605,BenderArena1,103,H,2,517,A,0,8,2
2605,BenderArena1,103,H,3,521,A,0,8,3
2605,BenderArena1,103,H,4,525,A,0,8,4
2605,BenderArena1,103,H,5,529,A,0,8,5
2605,BenderArena1,103,H,6,533,A,0,8,6
2605,BenderArena1,103,H,7,537,A,0,8,7
2605,BenderArena1,103,H,8,541,A,0,8,8
2605,BenderArena1,103,H,9,545,A,0,8,9
2605,BenderArena1,103,H,10,549,A,0,8,10
2605,BenderArena1,103,H,11,553,A,0,8,11
2605,BenderArena1,103,H,12,557,A,1,8,12
2605,BenderArena1,103,I,1,561,A,1,9,1
2605,BenderArena1,103,I,2,565,A,0,9,2
2605,BenderArena1,103,I,3,569,A,0,9,3
2605,BenderArena1,103,I,4,573,A,0,9,4
2605,BenderArena1,103,I,5,577,A,0,9,5
2605,BenderArena1,103,I,6,581,A,0,9,6
2605,BenderArena1,103,I,7,585,A,0,9,7
2605,BenderArena1,103,I,8,589,A,0,9,8
2605,BenderArena1,103,I,9,593,A,0,9,9
2605,BenderArena1,103,I,10,597,A,0,9,10
2605,BenderArena1,103,I,11,601,A,0,9,11
2605,BenderArena1,103,I,12,605,A,1,9,12
2605,BenderArena1,103,J,1,609,A,1,10,1
2605,BenderArena1,103,J,2,613,A,0,10,2
2605,BenderArena1,103,J,3,617,A,0,10,3
2605,BenderArena1,103,J,4,621,A,0,10,4
2605,BenderArena1,103,J,5,625,A,0,10,5
2605,BenderArena1,103,J,6,629,A,0,10,6
2605,BenderArena1,103,J,7,633,A,0,10,7
2605,BenderArena1,103,J,8,637,A,0,10,8
2605,BenderArena1,103,J,9,641,A,0,10,9
2605,BenderArena1,103,J,10,645,A,0,10,10
2605,BenderArena1,103,J,11,649,A,0,10,11
2605,BenderArena1,103,J,12,653,A,1,10,12
2605,BenderArena1,103,K,1,657,A,1,11,1
2605,BenderArena1,103,K,2,661,A,0,11,2
2605,BenderArena1,103,K,3,665,A,0,11,3
2605,BenderArena1,103,K,4,669,A,0,11,4
2605,BenderArena1,103,K,5,673,A,0,11,5
2605,BenderArena1,103,K,6,677,A,0,11,6
2605,BenderArena1,103,K,7,681,A,0,11,7
