VenueCode,TemplateName,SectionCode,Row,Seat,Priority,StatusCode,Aisle,RowSort,SeatSort,HoldType
1574,HARRISTHEATER1,ORCCR,W,105,262,A,0,16,260,0
1574,HARRISTHEATER1,ORCCR,W,106,260,A,0,16,261,0
1574,HARRISTHEATER1,ORCCR,W,107,258,A,0,16,262,0
1574,HARRISTHEATER1,ORCCR,W,108,256,A,0,16,263,0
1574,HARRISTHEATER1,ORCCR,W,109,257,A,0,16,264,0
1574,HARRISTHEATER1,ORCCR,W,110,259,A,0,16,265,0
1574,HARRISTHEATER1,ORCCR,W,111,261,A,0,16,266,0
1574,HARRISTHEATER1,ORCCR,W,112,263,A,0,16,267,0
1574,HARRISTHEATER1,ORCCR,W,113,265,A,0,16,268,0
1574,HARRISTHEATER1,ORCCR,W,114,267,A,0,16,269,0
1574,HARRISTHEATER1,ORCCR,W,115,269,A,0,16,270,0
1574,HARRISTHEATER1,ORCCR,W,116,271,A,1,16,271,0
1574,HARRISTHEATER1,ORCCR,X,101,286,A,1,16,272,0
1574,HARRISTHEATER1,ORCCR,X,102,284,A,0,16,273,0
1574,HARRISTHEATER1,ORCCR,X,103,282,A,0,16,274,0
1574,HARRISTHEATER1,ORCCR,X,104,280,A,0,16,275,0
1574,HARRISTHEATER1,ORCCR,X,105,278,A,0,16,276,0
1574,HARRISTHEATER1,ORCCR,X,106,276,A,0,16,277,0
1574,HARRISTHEATER1,ORCCR,X,107,274,A,0,16,278,0
1574,HARRISTHEATER1,ORCCR,X,108,272,A,0,16,279,0
1574,HARRISTHEATER1,ORCCR,X,109,273,A,0,16,280,0
1574,HARRISTHEATER1,ORCCR,X,110,275,A,0,16,281,0
1574,HARRISTHEATER1,ORCCR,X,111,277,A,0,16,282,0
1574,HARRISTHEATER1,ORCCR,X,112,279,A,0,16,283,0
1574,HARRISTHEATER1,ORCCR,X,113,281,A,0,16,284,0
1574,HARRISTHEATER1,ORCCR,X,114,283,A,0,16,285,0
1574,HARRISTHEATER1,ORCCR,X,115,285,A,0,16,286,0
1574,HARRISTHEATER1,ORCCR,X,116,287,A,1,16,287,0
