"OrderID","UserID","Status","date_created","user_created","date_changed","user_changed","OrderSubTotal","OrderTax","OrderTransactionFees","OrderShippingFees","DeliveryOption","OrderProcessingFee","OrderGenShippingFees","SinglePaymentInFull"
"104129","11731","300","2009-06-20 18:10:59.077000000","Webuser","2009-06-20 18:10:59.077000000","Webuser","55","0","0","0","2","0","0","1"
"104130","11732","300","2009-06-20 19:10:50.080000000","Webuser","2009-06-20 19:10:50.080000000","Webuser","65","0","0","0","2","0","0","1"
"104131","11732","300","2009-06-20 19:13:44.230000000","Webuser","2009-06-20 19:13:44.230000000","Webuser","55","0","0","0","2","0","0","1"
"104132","11733","300","2009-06-22 06:24:09.617000000","Webuser","2009-06-22 06:24:09.617000000","Webuser","65","0","0","0","2","0","0","1"
"104133","11733","300","2009-06-22 06:26:20.477000000","Webuser","2009-06-22 06:26:20.477000000","Webuser","15","0","0","0","2","0","0","1"
"104134","11734","300","2009-06-22 07:16:01.233000000","Webuser","2009-06-22 07:16:01.233000000","Webuser","95","0","0","0","2","0","0","1"
"104135","11734","300","2009-06-22 07:17:14.217000000","Webuser","2009-06-22 07:17:14.217000000","Webuser","0","0","0","0","2","0","0","1"
"104136","11734","300","2009-06-22 07:18:12.890000000","Webuser","2009-06-22 07:18:12.890000000","Webuser","0","0","0","0","2","0","0","1"
"104137","11735","300","2009-06-22 07:41:20.090000000","Webuser","2009-06-22 07:41:20.090000000","Webuser","65","0","0","0","2","0","0","1"
"104138","11736","300","2009-06-22 07:41:43.840000000","Webuser","2009-06-22 07:41:43.840000000","Webuser","45","0","0","0","2","0","0","1"
"104139","11735","300","2009-06-22 07:42:39.137000000","Webuser","2009-06-22 07:42:39.137000000","Webuser","0","0","0","0","2","0","0","1"
"104140","11737","300","2009-06-22 09:19:26.513000000","Webuser","2009-06-22 09:19:26.513000000","Webuser","45","0","0","0","2","0","0","1"
"104141","11737","300","2009-06-22 09:28:40.240000000","Webuser","2009-06-22 09:28:40.240000000","Webuser","0","0","0","0","2","0","0","1"
"104142","11738","300","2009-06-22 11:00:03.843000000","mudd","2009-06-22 11:14:40.643000000","mudd","65","0","0","0","2","0","0","1"
"104143","11738","300","2009-06-22 11:09:28.697000000","mudd","2009-06-22 11:09:28.697000000","mudd","0","0","0","0","2","0","0","1"
"104144","11738","300","2009-06-22 11:10:49.663000000","mudd","2009-06-22 11:10:49.663000000","mudd","0","0","0","0","2","0","0","1"
"104145","11738","300","2009-06-22 12:03:53.233000000","mudd","2009-06-22 12:03:53.233000000","mudd","55","0","0","0","2","0","0","1"
"104146","11739","300","2009-06-22 12:41:36.230000000","Webuser","2009-06-22 12:41:36.230000000","Webuser","65","0","0","0","2","0","0","1"
"104147","11739","300","2009-06-22 12:43:09.133000000","Webuser","2009-06-22 12:43:09.133000000","Webuser","0","0","0","0","2","0","0","1"
"104148","11739","300","2009-06-22 12:44:15.100000000","Webuser","2009-06-22 12:44:15.100000000","Webuser","20","0","0","0","2","0","0","1"
"104149","11740","300","2009-06-22 15:05:06.650000000","mudd","2009-06-22 15:05:06.650000000","mudd","65","0","0","0","2","0","0","1"
"104150","11741","300","2009-06-22 15:10:05.583000000","mudd","2009-06-22 15:10:05.583000000","mudd","65","0","0","0","2","0","0","1"
"104151","11742","300","2009-06-22 15:17:02.907000000","mudd","2009-06-22 15:17:02.907000000","mudd","95","0","0","0","2","0","0","1"
"104152","11742","300","2009-06-22 15:19:21.810000000","mudd","2009-06-22 15:19:21.810000000","mudd","0","0","0","0","2","0","0","1"
"104153","11742","300","2009-06-22 15:21:33.357000000","mudd","2009-06-22 15:21:33.357000000","mudd","0","0","0","0","2","0","0","1"
"104154","11742","300","2009-06-22 15:26:10.587000000","mudd","2009-06-22 15:26:10.587000000","mudd","20","0","0","0","2","0","0","1"
"104155","11743","300","2009-06-22 15:37:05.593000000","Webuser","2009-06-22 15:37:05.593000000","Webuser","95","0","0","0","2","0","0","1"
"104156","11615","300","2009-06-22 17:26:13.760000000","Webuser","2009-06-22 17:26:13.760000000","Webuser","48","0","0","0","2","0","0","1"
"104157","11744","300","2009-06-23 04:19:32.843000000","Webuser","2009-06-23 04:19:32.843000000","Webuser","45","0","0","0","2","0","0","1"
"104158","11744","300","2009-06-23 04:20:49.657000000","Webuser","2009-06-23 04:20:49.657000000","Webuser","0","0","0","0","2","0","0","1"
"104159","11744","300","2009-06-23 04:22:12.560000000","Webuser","2009-06-23 04:22:12.560000000","Webuser","55","0","0","0","2","0","0","1"
"104160","11745","300","2009-06-23 08:25:00.660000000","Webuser","2009-06-23 08:25:00.660000000","Webuser","65","0","0","0","2","0","0","1"
"104161","11746","300","2009-06-23 08:25:55.550000000","Webuser","2009-06-23 08:25:55.550000000","Webuser","65","0","0","0","2","0","0","1"
"104162","11746","300","2009-06-23 08:27:14.877000000","Webuser","2009-06-23 08:27:14.877000000","Webuser","110","0","0","0","2","0","0","1"
"104165","11747","300","2009-06-23 08:34:52.743000000","Webuser","2009-06-23 08:34:52.743000000","Webuser","65","0","0","0","2","0","0","1"
"104166","11748","300","2009-06-23 08:34:53.667000000","Webuser","2009-06-23 08:34:53.667000000","Webuser","45","0","0","0","2","0","0","1"
"104167","11748","300","2009-06-23 08:36:37.697000000","Webuser","2009-06-23 08:36:37.697000000","Webuser","0","0","0","0","2","0","0","1"
"104168","11748","300","2009-06-23 08:39:34.697000000","Webuser","2009-06-23 08:39:34.697000000","Webuser","0","0","0","0","2","0","0","1"
"104169","11749","300","2009-06-23 08:44:59.160000000","Webuser","2009-06-23 08:44:59.160000000","Webuser","16","0","0","0","2","0","0","1"
"104170","11750","300","2009-06-23 10:20:53.773000000","Webuser","2009-06-23 10:20:53.773000000","Webuser","95","0","0","0","2","0","0","1"
"104171","11751","300","2009-06-23 11:14:53.997000000","mudd","2009-06-23 11:14:53.997000000","mudd","45","0","0","0","2","0","0","1"
"104172","11751","300","2009-06-23 11:19:40.383000000","mudd","2009-06-23 11:19:40.383000000","mudd","0","0","0","0","2","0","0","1"
"104173","11751","300","2009-06-23 11:20:31.523000000","mudd","2009-06-23 11:20:31.523000000","mudd","0","0","0","0","2","0","0","1"
"104174","11751","300","2009-06-23 11:22:25.383000000","mudd","2009-06-23 11:22:25.383000000","mudd","55","0","0","0","2","0","0","1"
"104175","11752","300","2009-06-23 11:43:35.193000000","mudd","2009-06-23 11:43:35.193000000","mudd","45","0","0","0","2","0","0","1"
"104176","11753","300","2009-06-23 13:30:36.313000000","Webuser","2009-06-23 13:30:36.313000000","Webuser","65","0","0","0","2","0","0","1"
"104177","11753","300","2009-06-23 13:32:54.500000000","Webuser","2009-06-23 13:32:54.500000000","Webuser","0","0","0","0","2","0","0","1"
"104178","11754","300","2009-06-23 16:03:44.737000000","mudd","2009-06-23 16:03:44.737000000","mudd","65","0","0","0","2","0","0","1"
"104179","11754","300","2009-06-23 16:05:00.377000000","mudd","2009-06-23 16:05:00.377000000","mudd","0","0","0","0","2","0","0","1"
"104180","11754","300","2009-06-23 16:06:22.687000000","mudd","2009-06-23 16:06:22.687000000","mudd","15","0","0","0","2","0","0","1"
"104181","11754","300","2009-06-23 16:07:13.500000000","mudd","2009-06-23 16:07:13.500000000","mudd","0","0","0","0","2","0","0","1"
"104182","11754","300","2009-06-23 16:09:29.950000000","mudd","2009-06-23 16:09:29.950000000","mudd","20","0","0","0","2","0","0","1"
"104183","11754","300","2009-06-23 16:11:05.293000000","mudd","2009-06-23 16:11:05.293000000","mudd","55","0","0","0","2","0","0","1"
"104184","11755","300","2009-06-23 16:29:48.107000000","mudd","2009-06-23 16:29:48.107000000","mudd","65","0","0","0","2","0","0","1"
"104185","11755","300","2009-06-23 16:32:57.743000000","mudd","2009-06-23 16:32:57.743000000","mudd","0","0","0","0","2","0","0","1"
"104186","11755","300","2009-06-23 16:34:01.087000000","mudd","2009-06-23 16:34:01.087000000","mudd","0","0","0","0","2","0","0","1"
"104187","11755","300","2009-06-23 16:35:28.913000000","mudd","2009-06-23 16:35:28.913000000","mudd","55","0","0","0","2","0","0","1"
"104188","11756","300","2009-06-23 16:39:56.380000000","mudd","2009-06-23 16:39:56.380000000","mudd","65","0","0","0","2","0","0","1"
"104189","11756","300","2009-06-23 16:40:47.660000000","mudd","2009-06-23 16:40:47.660000000","mudd","0","0","0","0","2","0","0","1"
"104190","11757","300","2009-06-23 16:45:21.843000000","mudd","2009-06-23 16:45:21.843000000","mudd","65","0","0","0","2","0","0","1"
"104191","11757","300","2009-06-23 16:46:27.483000000","mudd","2009-06-23 16:46:27.483000000","mudd","0","0","0","0","2","0","0","1"
"104192","11757","300","2009-06-23 16:47:45.187000000","mudd","2009-06-23 16:47:45.187000000","mudd","0","0","0","0","2","0","0","1"
"104193","11758","300","2009-06-23 16:51:27.277000000","mudd","2009-06-23 16:51:27.277000000","mudd","95","0","0","0","2","0","0","1"
"104194","11759","300","2009-06-23 16:55:20.883000000","mudd","2009-06-23 16:55:20.883000000","mudd","65","0","0","0","2","0","0","1"
"104195","11759","300","2009-06-23 16:56:11.693000000","mudd","2009-06-23 16:56:11.693000000","mudd","0","0","0","0","2","0","0","1"
"104196","11759","300","2009-06-23 16:57:38.913000000","mudd","2009-06-23 16:57:38.913000000","mudd","0","0","0","0","2","0","0","1"
"104197","11759","300","2009-06-23 16:59:11.710000000","mudd","2009-06-23 16:59:11.710000000","mudd","55","0","0","0","2","0","0","1"
"104198","11760","300","2009-06-23 17:04:23.453000000","mudd","2009-06-23 17:04:23.453000000","mudd","95","0","0","0","2","0","0","1"
"104199","11761","300","2009-06-23 17:07:40.657000000","mudd","2009-06-23 17:07:40.657000000","mudd","65","0","0","0","2","0","0","1"
"104200","11761","300","2009-06-23 17:08:29.483000000","mudd","2009-06-23 17:08:29.483000000","mudd","0","0","0","0","2","0","0","1"
"104201","11761","300","2009-06-23 17:09:16.310000000","mudd","2009-06-23 17:09:16.310000000","mudd","0","0","0","0","2","0","0","1"
"104202","11762","300","2009-06-23 17:13:42.633000000","mudd","2009-06-23 17:13:42.633000000","mudd","65","0","0","0","2","0","0","1"
"104203","11762","300","2009-06-23 17:15:38.790000000","mudd","2009-06-23 17:15:38.790000000","mudd","55","0","0","0","2","0","0","1"
"104204","11763","300","2009-06-23 17:18:57.660000000","Webuser","2009-06-23 17:18:57.660000000","Webuser","65","0","0","0","2","0","0","1"
"104205","11763","300","2009-06-23 17:22:40.783000000","Webuser","2009-06-23 17:22:40.783000000","Webuser","0","0","0","0","2","0","0","1"
"104206","11763","300","2009-06-23 17:25:03.487000000","Webuser","2009-06-23 17:25:03.487000000","Webuser","0","0","0","0","2","0","0","1"
"104207","11615","300","2009-06-23 17:47:10.513000000","Webuser","2009-06-23 17:47:10.513000000","Webuser","84","0","0","0","2","0","0","1"
"104208","11764","300","2009-06-23 18:51:26.780000000","Webuser","2009-06-23 18:51:26.780000000","Webuser","0","0","0","0","2","0","0","1"
"104209","11764","300","2009-06-23 18:52:43.670000000","Webuser","2009-06-23 18:52:43.670000000","Webuser","45","0","0","0","2","0","0","1"
"104211","11765","300","2009-06-23 20:03:38.597000000","Webuser","2009-06-23 20:03:38.597000000","Webuser","45","0","0","0","2","0","0","1"
"104212","11766","300","2009-06-23 21:53:20.857000000","Webuser","2009-06-23 21:53:20.857000000","Webuser","45","0","0","0","2","0","0","1"
"104213","11767","300","2009-06-23 22:26:52.863000000","Webuser","2009-06-23 22:26:52.863000000","Webuser","95","0","0","0","2","0","0","1"
"104214","11768","300","2009-06-24 05:08:26.873000000","Webuser","2009-06-24 05:08:26.873000000","Webuser","45","0","0","0","2","0","0","1"
"104215","11769","300","2009-06-24 06:00:18.503000000","Webuser","2009-06-24 06:00:18.503000000","Webuser","45","0","0","0","2","0","0","1"
"104216","11769","300","2009-06-24 06:01:39.457000000","Webuser","2009-06-24 06:01:39.457000000","Webuser","15","0","0","0","2","0","0","1"
"104217","11770","300","2009-06-24 06:34:43.807000000","Webuser","2009-06-24 06:34:43.807000000","Webuser","65","0","0","0","2","0","0","1"
"104218","11770","300","2009-06-24 06:38:04.553000000","Webuser","2009-06-24 06:38:04.553000000","Webuser","110","0","0","0","2","0","0","1"
"104219","11772","300","2009-06-24 07:10:34.263000000","rourke","2009-06-24 07:10:34.263000000","rourke","65","0","0","0","2","0","0","1"
"104220","10420","300","2009-06-24 07:16:10.383000000","rourke","2009-06-24 07:16:10.383000000","rourke","16","0","0","0","2","0","0","1"
"104221","11773","300","2009-06-24 07:34:33.633000000","Webuser","2009-06-24 07:34:33.633000000","Webuser","65","0","0","0","2","0","0","1"
"104222","11773","300","2009-06-24 07:35:50.367000000","Webuser","2009-06-24 07:35:50.367000000","Webuser","0","0","0","0","2","0","0","1"
"104223","11773","300","2009-06-24 07:36:53.010000000","Webuser","2009-06-24 07:36:53.010000000","Webuser","0","0","0","0","2","0","0","1"
"104224","11774","300","2009-06-24 07:47:24.860000000","Webuser","2009-06-24 07:47:24.860000000","Webuser","65","0","0","0","2","0","0","1"
"104225","11774","300","2009-06-24 07:49:02.420000000","Webuser","2009-06-24 07:49:02.420000000","Webuser","0","0","0","0","2","0","0","1"
"104226","11775","300","2009-06-24 08:55:54.853000000","Webuser","2009-06-24 08:55:54.853000000","Webuser","65","0","0","0","2","0","0","1"
"104227","11776","300","2009-06-24 09:05:29.910000000","rourke","2009-06-24 09:05:29.910000000","rourke","65","0","0","0","2","0","0","1"
"104228","11777","300","2009-06-24 09:20:41.997000000","Webuser","2009-07-10 08:27:09.380000000","thorpe","110","0","0","0","2","0","0","1"
"104229","11777","300","2009-06-24 09:22:31.117000000","Webuser","2009-06-24 09:22:31.117000000","Webuser","0","0","0","0","2","0","0","1"
"104230","11777","300","2009-06-24 09:23:42.220000000","Webuser","2009-06-24 09:23:42.220000000","Webuser","15","0","0","0","2","0","0","1"
"104231","11777","300","2009-06-24 09:24:42.493000000","Webuser","2009-06-24 09:24:42.493000000","Webuser","0","0","0","0","2","0","0","1"
"104232","11777","300","2009-06-24 09:25:39.893000000","Webuser","2009-06-24 09:25:39.893000000","Webuser","55","0","0","0","2","0","0","1"
"104233","10879","300","2009-06-24 10:08:37.400000000","rourke","2009-06-24 10:08:37.400000000","rourke","35","0","0","0","2","0","0","1"
"104234","11776","300","2009-06-24 10:21:19.920000000","rourke","2009-06-24 10:21:19.920000000","rourke","0","0","0","0","2","0","0","1"
"104235","11776","300","2009-06-24 10:22:57.170000000","rourke","2009-06-24 10:22:57.170000000","rourke","0","0","0","0","2","0","0","1"
"104236","11778","300","2009-06-24 10:37:43.267000000","rourke","2009-06-24 10:37:43.267000000","rourke","65","0","0","0","2","0","0","1"
"104237","11778","300","2009-06-24 10:41:01.423000000","rourke","2009-06-24 10:41:01.423000000","rourke","0","0","0","0","2","0","0","1"
"104238","11778","300","2009-06-24 10:42:48.327000000","rourke","2009-06-24 10:42:48.327000000","rourke","0","0","0","0","2","0","0","1"
"104239","11779","300","2009-06-24 10:50:48.663000000","rourke","2009-06-24 10:50:48.663000000","rourke","45","0","0","0","2","0","0","1"
"104240","11780","300","2009-06-24 11:10:38.353000000","rourke","2009-06-24 11:10:38.353000000","rourke","45","0","0","0","2","0","0","1"
"104241","11772","300","2009-06-24 11:45:47.247000000","rourke","2009-06-24 11:45:47.247000000","rourke","20","0","0","0","2","0","0","1"
"104242","11781","300","2009-06-24 11:49:24.040000000","rourke","2009-06-24 11:49:24.040000000","rourke","65","0","0","0","2","0","0","1"
"104243","11782","300","2009-06-24 12:13:13.053000000","Webuser","2009-06-24 12:13:13.053000000","Webuser","65","0","0","0","2","0","0","1"
"104244","11783","300","2009-06-24 12:36:45.647000000","Webuser","2009-06-24 12:36:45.647000000","Webuser","65","0","0","0","2","0","0","1"
"104245","11783","300","2009-06-24 12:38:13.317000000","Webuser","2009-06-24 12:38:13.317000000","Webuser","0","0","0","0","2","0","0","1"
"104246","11783","300","2009-06-24 12:39:13.457000000","Webuser","2009-06-24 12:39:13.457000000","Webuser","0","0","0","0","2","0","0","1"
"104247","11783","300","2009-06-24 12:39:50.690000000","Webuser","2009-06-24 12:39:50.690000000","Webuser","55","0","0","0","2","0","0","1"
"104249","11784","300","2009-06-24 12:41:42.047000000","rourke","2009-06-24 12:41:42.047000000","rourke","65","0","0","0","2","0","0","1"
"104251","11785","300","2009-06-24 13:40:51.550000000","rourke","2009-06-24 13:40:51.550000000","rourke","95","0","0","0","2","0","0","1"
"104252","11787","300","2009-06-24 13:41:13.910000000","Webuser","2009-06-24 13:41:13.910000000","Webuser","65","0","0","0","2","0","0","1"
"104253","11786","300","2009-06-24 13:42:51.250000000","Webuser","2009-06-24 13:42:51.250000000","Webuser","65","0","0","0","2","0","0","1"
"104254","11787","300","2009-06-24 13:44:45.593000000","Webuser","2009-06-24 13:44:45.593000000","Webuser","0","0","0","0","2","0","0","1"
"104255","11787","300","2009-06-24 13:46:10.747000000","Webuser","2009-06-24 13:46:10.747000000","Webuser","0","0","0","0","2","0","0","1"
"104257","11789","300","2009-06-24 15:03:21.720000000","Webuser","2009-06-24 15:03:21.720000000","Webuser","65","0","0","0","2","0","0","1"
"104258","11791","300","2009-06-24 17:18:46.240000000","Webuser","2009-06-24 17:18:46.240000000","Webuser","65","0","0","0","2","0","0","1"
"104259","11792","300","2009-06-24 18:42:34.453000000","Webuser","2009-06-24 18:42:34.453000000","Webuser","65","0","0","0","2","0","0","1"
"104260","11792","300","2009-06-24 18:43:56.220000000","Webuser","2009-06-24 18:43:56.220000000","Webuser","0","0","0","0","2","0","0","1"
"104261","11792","300","2009-06-24 18:45:27.627000000","Webuser","2009-06-24 18:45:27.627000000","Webuser","0","0","0","0","2","0","0","1"
"104262","11794","300","2009-06-25 05:34:33.730000000","Webuser","2009-06-25 05:34:33.730000000","Webuser","24","0","0","0","2","0","0","1"
"104263","11795","300","2009-06-25 07:39:28.573000000","toigo","2009-06-25 07:39:28.573000000","toigo","36","0","0","0","2","0","0","1"
"104264","11796","300","2009-06-25 10:24:27.737000000","toigo","2009-06-25 10:24:27.737000000","toigo","75","0","0","0","2","0","0","1"
"104265","11796","300","2009-06-25 10:27:14.263000000","toigo","2009-06-25 10:27:14.263000000","toigo","55","0","0","0","2","0","0","1"
"104266","11797","300","2009-06-25 10:32:57.087000000","toigo","2009-06-25 10:32:57.087000000","toigo","75","0","0","0","2","0","0","1"
"104267","10543","300","2009-06-25 10:54:03.780000000","toigo","2009-07-09 14:18:27.700000000","toigo","120","0","0","0","2","0","0","1"
"104268","11785","300","2009-06-25 11:27:01.367000000","toigo","2009-06-25 11:27:01.367000000","toigo","0","0","0","0","2","0","0","1"
"104269","11798","300","2009-06-25 13:51:31.723000000","toigo","2009-06-25 13:51:31.723000000","toigo","75","0","0","0","2","0","0","1"
"104270","11798","300","2009-06-25 13:52:32.363000000","toigo","2009-06-25 13:52:32.363000000","toigo","0","0","0","0","2","0","0","1"
"104271","11798","300","2009-06-25 13:53:15.677000000","toigo","2009-06-25 13:53:15.677000000","toigo","0","0","0","0","2","0","0","1"
"104272","11798","300","2009-06-25 13:54:35.343000000","toigo","2009-06-25 13:54:35.343000000","toigo","55","0","0","0","2","0","0","1"
"104274","11799","300","2009-06-25 15:26:52.647000000","Webuser","2009-06-25 15:26:52.647000000","Webuser","48","0","0","0","2","0","0","1"
"104275","11800","300","2009-06-26 06:48:40.990000000","Webuser","2009-06-26 06:48:40.990000000","Webuser","40","0","0","0","2","0","0","1"
"104276","11801","300","2009-06-26 10:00:28.483000000","Webuser","2009-06-26 10:00:28.483000000","Webuser","75","0","0","0","2","0","0","1"
"104277","11801","300","2009-06-26 10:01:43.783000000","Webuser","2009-06-26 10:01:43.783000000","Webuser","0","0","0","0","2","0","0","1"
"104278","11801","300","2009-06-26 10:02:40.850000000","Webuser","2009-06-26 10:02:40.850000000","Webuser","55","0","0","0","2","0","0","1"
"104279","11802","300","2009-06-26 12:46:25.517000000","toigo","2009-06-26 12:46:25.517000000","toigo","75","0","0","0","2","0","0","1"
"104280","11802","300","2009-06-26 12:47:32.157000000","toigo","2009-06-26 12:47:32.157000000","toigo","0","0","0","0","2","0","0","1"
"104281","11802","300","2009-06-26 12:48:58.170000000","toigo","2009-06-26 12:48:58.170000000","toigo","15","0","0","0","2","0","0","1"
"104282","11802","300","2009-06-26 12:50:13.277000000","toigo","2009-06-26 12:50:13.277000000","toigo","0","0","0","0","2","0","0","1"
"104283","11802","300","2009-06-26 12:51:35.573000000","toigo","2009-06-26 12:51:35.573000000","toigo","55","0","0","0","2","0","0","1"
"104284","11790","300","2009-06-26 14:04:19.207000000","toigo","2009-06-26 14:04:19.207000000","toigo","20","0","0","0","2","0","0","1"
"104285","11803","300","2009-06-26 14:07:12.517000000","toigo","2009-06-26 14:07:12.517000000","toigo","70","0","0","0","2","0","0","1"
"104286","11804","300","2009-06-27 04:52:25.860000000","Webuser","2009-06-27 04:52:25.860000000","Webuser","48","0","0","0","2","0","0","1"
"104287","11805","300","2009-06-28 17:29:04.870000000","Webuser","2009-07-09 14:15:37.187000000","toigo","40","0","0","0","2","0","0","1"
"104288","11806","300","2009-06-29 08:09:43.120000000","Webuser","2009-06-29 08:09:43.120000000","Webuser","105","0","0","0","2","0","0","1"
"104289","11807","300","2009-06-29 09:42:17.013000000","Webuser","2009-06-29 09:42:17.013000000","Webuser","24","0","0","0","2","0","0","1"
"104290","11808","300","2009-06-29 11:28:05.333000000","Webuser","2009-06-29 11:28:05.333000000","Webuser","24","0","0","0","2","0","0","1"
"104291","11809","300","2009-06-29 11:46:27.173000000","mudd","2009-06-29 11:47:40.390000000","mudd","75","0","0","0","2","0","0","1"
"104292","11809","300","2009-06-29 11:51:16.213000000","mudd","2009-06-29 11:51:16.213000000","mudd","0","0","0","0","2","0","0","1"
"104293","11810","300","2009-06-29 14:10:16.410000000","Webuser","2009-06-29 14:10:16.410000000","Webuser","75","0","0","0","2","0","0","1"
"104294","11810","300","2009-06-29 14:11:26.147000000","Webuser","2009-06-29 14:11:26.147000000","Webuser","0","0","0","0","2","0","0","1"
"104295","11810","300","2009-06-29 14:21:23.743000000","Webuser","2009-06-29 14:21:23.743000000","Webuser","0","0","0","0","2","0","0","1"
"104296","11810","300","2009-06-29 14:22:35.273000000","Webuser","2009-06-29 14:22:35.273000000","Webuser","55","0","0","0","2","0","0","1"
"104297","11811","300","2009-06-30 06:32:44.650000000","Webuser","2009-06-30 06:32:44.650000000","Webuser","75","0","0","0","2","0","0","1"
"104298","11811","300","2009-06-30 06:34:24.120000000","Webuser","2009-06-30 06:34:24.120000000","Webuser","0","0","0","0","2","0","0","1"
"104299","11812","300","2009-06-30 08:19:53.230000000","Webuser","2009-06-30 08:19:53.230000000","Webuser","24","0","0","0","2","0","0","1"
"104300","11813","300","2009-06-30 08:45:49.640000000","rourke","2009-06-30 08:45:49.640000000","rourke","40","0","0","0","2","0","0","1"
"104301","11814","300","2009-06-30 09:53:19.060000000","Webuser","2009-06-30 09:53:19.060000000","Webuser","24","0","0","0","2","0","0","1"
"104302","10543","300","2009-06-30 10:55:27.927000000","rourke","2009-07-09 14:18:57.900000000","toigo","10","0","0","0","2","0","0","1"
"104303","11815","300","2009-06-30 11:07:58.240000000","rourke","2009-06-30 11:07:58.240000000","rourke","40","0","0","0","2","0","0","1"
"104304","11816","300","2009-06-30 12:59:32.427000000","Webuser","2009-06-30 12:59:32.427000000","Webuser","75","0","0","0","2","0","0","1"
"104305","11817","300","2009-06-30 20:48:50.583000000","Webuser","2009-06-30 20:48:50.583000000","Webuser","24","0","0","0","2","0","0","1"
"104306","11818","300","2009-07-02 09:16:32.750000000","toigo","2009-07-02 09:16:32.750000000","toigo","75","0","0","0","2","0","0","1"
"104307","11819","300","2009-07-02 10:18:05.710000000","Webuser","2009-07-02 10:18:05.710000000","Webuser","48","0","0","0","2","0","0","1"
"104308","11820","300","2009-07-02 12:34:02.680000000","Webuser","2009-07-02 12:34:02.680000000","Webuser","75","0","0","0","2","0","0","1"
"104309","11820","300","2009-07-02 12:39:18.643000000","Webuser","2009-07-02 12:39:18.643000000","Webuser","20","0","0","0","2","0","0","1"
"104310","11820","300","2009-07-02 12:41:16.390000000","Webuser","2009-07-02 12:41:16.390000000","Webuser","55","0","0","0","2","0","0","1"
"104311","11821","300","2009-07-02 15:31:00.583000000","Webuser","2009-07-02 15:31:00.583000000","Webuser","75","0","0","0","2","0","0","1"
"104312","11821","300","2009-07-02 15:35:34.923000000","Webuser","2009-07-02 15:35:34.923000000","Webuser","0","0","0","0","2","0","0","1"
"104313","11821","300","2009-07-02 15:37:43.420000000","Webuser","2009-07-02 15:37:43.420000000","Webuser","20","0","0","0","2","0","0","1"
"104314","11822","300","2009-07-03 09:51:59.473000000","Webuser","2009-07-03 09:51:59.473000000","Webuser","75","0","0","0","2","0","0","1"
"104315","11822","300","2009-07-03 09:53:13.880000000","Webuser","2009-07-03 09:53:13.880000000","Webuser","0","0","0","0","2","0","0","1"
"104316","11822","300","2009-07-03 09:57:02.267000000","Webuser","2009-07-03 09:57:02.267000000","Webuser","0","0","0","0","2","0","0","1"
"104317","11050","300","2009-07-03 11:05:13.310000000","toigo","2009-07-03 11:05:13.310000000","toigo","30","0","0","0","2","0","0","1"
"104318","11823","300","2009-07-03 13:46:42.640000000","toigo","2009-07-03 13:46:42.640000000","toigo","48","0","0","0","2","0","0","1"
"104319","11824","300","2009-07-04 08:22:57.257000000","Webuser","2009-07-04 08:22:57.257000000","Webuser","48","0","0","0","2","0","0","1"
"104320","11825","300","2009-07-04 09:50:55.340000000","Webuser","2009-07-04 09:50:55.340000000","Webuser","16","0","0","0","2","0","0","1"
"104321","11826","300","2009-07-04 10:34:32.227000000","Webuser","2009-07-04 10:34:32.227000000","Webuser","24","0","0","0","2","0","0","1"
"104322","11827","300","2009-07-04 17:04:25.607000000","Webuser","2009-07-04 17:04:25.607000000","Webuser","24","0","0","0","2","0","0","1"
"104323","11828","300","2009-07-05 10:53:57.533000000","Webuser","2009-07-05 10:53:57.533000000","Webuser","24","0","0","0","2","0","0","1"
"104324","11829","300","2009-07-05 12:11:11.477000000","Webuser","2009-07-05 12:11:11.477000000","Webuser","75","0","0","0","2","0","0","1"
"104325","11829","300","2009-07-05 12:12:25.270000000","Webuser","2009-07-05 12:12:25.270000000","Webuser","0","0","0","0","2","0","0","1"
"104326","11829","300","2009-07-05 12:14:51.440000000","Webuser","2009-07-05 12:14:51.440000000","Webuser","0","0","0","0","2","0","0","1"
"104327","11830","300","2009-07-06 08:29:06.220000000","Webuser","2009-07-06 08:29:06.220000000","Webuser","48","0","0","0","2","0","0","1"
"104328","11702","300","2009-07-06 08:40:09.753000000","Webuser","2009-07-06 08:40:09.753000000","Webuser","105","0","0","0","2","0","0","1"
"104329","11831","300","2009-07-06 10:36:39.743000000","Webuser","2009-07-06 10:36:39.743000000","Webuser","72","0","0","0","2","0","0","1"
"104330","11832","300","2009-07-06 12:43:55.800000000","Webuser","2009-07-06 12:43:55.800000000","Webuser","10","0","0","0","2","0","0","1"
"104331","11833","300","2009-07-07 07:16:55.600000000","Webuser","2009-07-07 07:16:55.600000000","Webuser","24","0","0","0","2","0","0","1"
"104332","11834","300","2009-07-07 10:45:34.470000000","mudd","2009-07-07 10:45:34.470000000","mudd","75","0","0","0","2","0","0","1"
"104333","11834","300","2009-07-07 10:47:03.250000000","mudd","2009-07-07 10:47:03.250000000","mudd","0","0","0","0","2","0","0","1"
"104334","11835","300","2009-07-07 10:59:57.180000000","mudd","2009-07-07 10:59:57.180000000","mudd","105","0","0","0","2","0","0","1"
"104335","11836","300","2009-07-07 11:11:06.210000000","mudd","2009-07-07 11:11:06.210000000","mudd","105","0","0","0","2","0","0","1"
